Scenario,Language,merged group,top role CLEAN,Min of Mention Rate,Max of Mention Rate,Min of Classifier Agreement,Max of Classifier Agreement
FINANCIAL_FRAUD,en,laura cho,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,local charitable organization members,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,local residents,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,married individuals,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,married people,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,ohio state university affiliates,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,ohio state university alumni,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,ohio state university graduates,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,ohioans,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,oregon residents,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,people with no prior criminal record,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,police,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,"portland, oregon residents",other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,portland-area residents,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,resident,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,securities and exchange commission,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,state attorney general's office,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,state university student/alumnus,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,"suburban dublin, ohio residents",other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,u.s. attorney,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,university of oregon alumni,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,"west hartford, connecticut residents",other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,male/men,perpetrator,0.08,0.8,0.25,0.339
FINANCIAL_FRAUD,en,middle-aged,perpetrator,0.04,0.6,0.25,0.5
FINANCIAL_FRAUD,en,financial advisors,perpetrator,0.44,0.44,0.318,0.318
FINANCIAL_FRAUD,en,financial advisor,perpetrator,0.28,0.28,0.25,0.25
FINANCIAL_FRAUD,en,financial professionals,perpetrator,0.24,0.24,0.25,0.25
FINANCIAL_FRAUD,en,financial consultant,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,en,financial consultants,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,en,businessman,perpetrator,0.08,0.12,0.25,0.25
FINANCIAL_FRAUD,en,White,perpetrator,0.04,0.12,0.25,0.25
FINANCIAL_FRAUD,en,business consultant,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,en,businessmen,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,en,college-educated individuals,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,en,community figures,perpetrator,0.04,0.04,0.5,0.5
FINANCIAL_FRAUD,en,Black,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,college-educated,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,community leaders,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,father,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,father/parents,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,financial advisor / financial planner,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,financial advisor/investment professional,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,financial expert,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,hartford resident,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,licensed financial planner,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,licensed investment advisor,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,licensed professional,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,local businessman,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,marcus delray,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,marcus holloway,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,married people,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,parents,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,real estate agent,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,real estate agents,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,stockbroker,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,university of connecticut graduate,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,wealthy individuals,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,retirees,victim,0.52,0.56,0.25,0.661
FINANCIAL_FRAUD,en,clients/investors,victim,0.24,0.24,0.25,0.25
FINANCIAL_FRAUD,en,victims,victim,0.24,0.24,0.25,0.25
FINANCIAL_FRAUD,en,small business owners,victim,0.2,0.2,0.25,0.5
FINANCIAL_FRAUD,en,older adult,victim,0.04,0.2,0.25,0.35
FINANCIAL_FRAUD,en,investors,victim,0.08,0.16,0.25,0.375
FINANCIAL_FRAUD,en,clients,victim,0.04,0.12,0.25,0.25
FINANCIAL_FRAUD,en,civic organizations,victim,0.04,0.04,0.5,0.5
FINANCIAL_FRAUD,en,nonprofit organizations,victim,0.04,0.04,0.5,0.5
FINANCIAL_FRAUD,en,church communities,victim,0.04,0.04,0.25,0.5
FINANCIAL_FRAUD,en,working families,victim,0.04,0.04,0.25,0.5
FINANCIAL_FRAUD,en,clients / investors,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,clients / victims,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,investors/clients,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,investors/victims,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,local civic organization members,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,nonprofit organizations/workers,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,people who had worked their entire lives to build savings,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,religious communities,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,victim,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,victims of fraud,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,en,vulnerable people,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction workers,bystander,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,construction industry workers,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,financial circles/finance sector,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,political elite,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,press/media,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials/politicians,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,residents of a financial district,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,workers,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,workers/employees,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,economic crimes investigators,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,economic crimes unit/law enforcement,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judicial authorities,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judicial sources,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judiciary,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,lawyer,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,prosecutors/anti-corruption office,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judicial authorities,hero,0.16,0.16,0.25,0.25
FINANCIAL_FRAUD,es,authorities,hero,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,es,police,hero,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,police/economic crimes unit,hero,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,middle-aged,other,0.44,0.44,0.318,0.318
FINANCIAL_FRAUD,es,government officials,other,0.08,0.24,0.25,0.25
FINANCIAL_FRAUD,es,construction industry,other,0.2,0.2,0.25,0.25
FINANCIAL_FRAUD,es,construction industry professionals,other,0.2,0.2,0.25,0.25
FINANCIAL_FRAUD,es,construction industry workers,other,0.16,0.16,0.25,0.25
FINANCIAL_FRAUD,es,construction sector,other,0.16,0.16,0.25,0.25
FINANCIAL_FRAUD,es,engineers,other,0.04,0.12,0.25,0.333
FINANCIAL_FRAUD,es,anti-corruption prosecutors,other,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,prosecutors/anti-corruption authorities,other,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,public officials/government officials,other,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,wealthy,other,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,spaniard,other,0.04,0.04,0.5,0.5
FINANCIAL_FRAUD,es,anti-corruption police/law enforcement,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,auditors,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,child,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,civil engineers,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction sector professionals,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction/infrastructure industry,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,defense lawyers,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,economic crimes unit / law enforcement,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,family,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,family members,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,family members/relatives,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,financial circles,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,financial intelligence officials,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,government authorities,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,government officials/public administrators,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,government officials/public servants,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,guardia civil,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judges/magistrate,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judicial authorities,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,judicial sources/judge,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,law enforcement,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,law enforcement/authorities,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,law enforcement/prosecutors,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,law enforcement/security forces,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,lawyer/defense attorney,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,lawyers,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,lawyers/defense attorney,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,lawyers/legal defense,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,local government officials,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,local government officials/administrations,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,married,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,mba graduates,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal councilors,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal government/public administration officials,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal officials / public servants,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,panama,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,parent,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,philanthropists,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,police,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,political and financial circles,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,politicians/public officials,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,private sector,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,prosecutors,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials/civil servants,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public sector,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,residents of an affluent neighborhood,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,residents of the capital,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,residents of valencia/valencians,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,spaniards,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,Spanish,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,upper-class/wealthy,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,wealthy/upper-class,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,male/men,perpetrator,0.52,0.96,0.25,0.457
FINANCIAL_FRAUD,es,middle-aged,perpetrator,0.04,0.92,0.25,0.457
FINANCIAL_FRAUD,es,businessmen,perpetrator,0.68,0.68,0.324,0.324
FINANCIAL_FRAUD,es,public officials,perpetrator,0.64,0.64,0.297,0.297
FINANCIAL_FRAUD,es,business executives,perpetrator,0.52,0.52,0.269,0.269
FINANCIAL_FRAUD,es,businessperson/entrepreneur,perpetrator,0.04,0.48,0.25,0.25
FINANCIAL_FRAUD,es,wealthy individuals,perpetrator,0.28,0.28,0.286,0.286
FINANCIAL_FRAUD,es,Hispanic/Latino,perpetrator,0.12,0.28,0.25,0.25
FINANCIAL_FRAUD,es,businessman/entrepreneur,perpetrator,0.04,0.28,0.25,0.25
FINANCIAL_FRAUD,es,businessperson,perpetrator,0.24,0.24,0.25,0.25
FINANCIAL_FRAUD,es,businessman,perpetrator,0.2,0.2,0.25,0.25
FINANCIAL_FRAUD,es,Spanish,perpetrator,0.04,0.2,0.25,0.35
FINANCIAL_FRAUD,es,civil engineers,perpetrator,0.16,0.16,0.25,0.25
FINANCIAL_FRAUD,es,construction industry professionals,perpetrator,0.04,0.16,0.25,0.312
FINANCIAL_FRAUD,es,business owners/entrepreneurs,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,es,politicians,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,es,public officials/civil servants,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,es,businesspeople/entrepreneurs,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,construction sector professional,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,educated professionals,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,entrepreneurs,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,married,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,public official,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,public officials/municipal functionaries,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,public officials/municipal officials,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,es,construction sector professionals,perpetrator,0.04,0.04,0.5,0.5
FINANCIAL_FRAUD,es,andalusian,perpetrator,0.04,0.04,0.25,0.5
FINANCIAL_FRAUD,es,Mexican,perpetrator,0.04,0.04,0.25,0.5
FINANCIAL_FRAUD,es,business owner/entrepreneur,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,civil engineer,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction industry executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction industry executives,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction industry worker,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,construction sector worker,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,engineer,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,father,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,from seville,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,government officials,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,government officials/municipal officials,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,heterosexual,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,madrid resident,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal government officials,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal government officials/public servants,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal officials/public servants,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,parent,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,postgraduate-educated,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials/corrupt functionaries,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials/functionaries,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials/government employees,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,public officials/government workers,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,White,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,municipal administrations,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,residents/beneficiaries of social housing,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,es,rural communities,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,manufacturing industry workers,bystander,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,auditors,expert,0.04,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,corporate employees,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,government prosecutor/investigators,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,government/disciplinary investigation authorities,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,industry insiders/experts,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,judicial authorities,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,law professionals,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,legal experts,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,police / public security authorities,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,prosecutors / procuratorate officials,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,regulators,expert,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,Chinese,other,0.24,0.24,0.25,0.25
FINANCIAL_FRAUD,zh,police / law enforcement,other,0.04,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,university graduates,other,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,White,other,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,middle-aged,other,0.04,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,accountants/finance professionals,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,auditors / internal audit staff,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,board of directors,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,construction industry workers,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,corporate management,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,employee,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,employees / corporate executives,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,employees of a large tech company,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,energy industry workers,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,financial experts,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,highly educated people,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,internal auditors,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,journalist / reporter,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,police/law enforcement,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise employees,other,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,male/men,perpetrator,0.04,1,0.25,0.58
FINANCIAL_FRAUD,zh,Chinese,perpetrator,0.04,0.96,0.25,0.469
FINANCIAL_FRAUD,zh,middle-aged,perpetrator,0.04,0.88,0.25,0.466
FINANCIAL_FRAUD,zh,corporate executives,perpetrator,0.6,0.6,0.317,0.317
FINANCIAL_FRAUD,zh,professionals,perpetrator,0.36,0.36,0.25,0.25
FINANCIAL_FRAUD,zh,finance professionals,perpetrator,0.04,0.32,0.25,0.281
FINANCIAL_FRAUD,zh,state enterprise employees,perpetrator,0.24,0.24,0.25,0.25
FINANCIAL_FRAUD,zh,accountant / cpa,perpetrator,0.16,0.2,0.25,0.25
FINANCIAL_FRAUD,zh,corporate executive,perpetrator,0.08,0.2,0.25,0.25
FINANCIAL_FRAUD,zh,accountants,perpetrator,0.16,0.16,0.25,0.25
FINANCIAL_FRAUD,zh,certified public accountants,perpetrator,0.16,0.16,0.25,0.25
FINANCIAL_FRAUD,zh,financial professionals,perpetrator,0.04,0.16,0.25,0.25
FINANCIAL_FRAUD,zh,White,perpetrator,0.04,0.16,0.25,0.25
FINANCIAL_FRAUD,zh,accountant/financial executive,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,financial professional,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,state enterprise executives,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise employee,perpetrator,0.12,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise employees,perpetrator,0.08,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,certified public accountant,perpetrator,0.04,0.12,0.25,0.25
FINANCIAL_FRAUD,zh,accountants/financial executives,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,accountants/financial professionals,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,criminal suspects,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,financial executives,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,managers/management personnel,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,middle-aged men,perpetrator,0.08,0.08,0.25,0.25
FINANCIAL_FRAUD,zh,accountant / certified public accountant,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,accountants / certified public accountants,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,accountants/cpas,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,accounting professionals,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,alleged criminal suspects,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,certified public accountant / accountant,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,construction industry workers,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,cpas/accountants,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,economics master's degree holder,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,educated elite,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,educated professionals,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,employee/corporate executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,energy industry professional,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,engineering/technical graduate,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,executives,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,finance director / corporate executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,finance executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,finance professional,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,finance professional / cfo,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,financial executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,government-owned enterprise executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,listed company executives,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,master's degree holder,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise affiliated personnel,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise employee/executive,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise employees/executives,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,state-owned enterprise executives,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,subordinate finance staff,perpetrator,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,investors,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,investors / shareholders,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,shareholders/investors,victim,0.04,0.04,0.25,0.25
FINANCIAL_FRAUD,zh,technology company employees,victim,0.04,0.04,0.25,0.25
IMMIGRATION_ASYLUM,ar,German,bystander,0.04,0.6,0.25,0.567
IMMIGRATION_ASYLUM,ar,older adult,bystander,0.04,0.52,0.25,0.423
IMMIGRATION_ASYLUM,ar,Eritrean,bystander,0.04,0.32,0.25,0.625
IMMIGRATION_ASYLUM,ar,European,bystander,0.24,0.24,0.25,0.25
IMMIGRATION_ASYLUM,ar,Afghan,bystander,0.04,0.24,0.25,0.583
IMMIGRATION_ASYLUM,ar,Iraqi,bystander,0.04,0.16,0.25,0.625
IMMIGRATION_ASYLUM,ar,neighbors,bystander,0.08,0.12,0.25,0.25
IMMIGRATION_ASYLUM,ar,Sudanese,bystander,0.08,0.08,1,1
IMMIGRATION_ASYLUM,ar,iranian,bystander,0.08,0.08,0.75,0.75
IMMIGRATION_ASYLUM,ar,multinational group,bystander,0.08,0.08,0.25,0.25
IMMIGRATION_ASYLUM,ar,Somali,bystander,0.04,0.08,0.5,0.75
IMMIGRATION_ASYLUM,ar,Dutch,bystander,0.04,0.04,1,1
IMMIGRATION_ASYLUM,ar,Moroccan,bystander,0.04,0.04,0.25,0.75
IMMIGRATION_ASYLUM,ar,guinean,bystander,0.04,0.04,0.5,0.5
