Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment,top role CLEAN,top sentiment CLEAN,merged group
STATE_VIOLENCE,en,armed groups,0.04,0.25,perpetrator,negative,perpetrator,negative,armed groups
STATE_VIOLENCE,en,Arabs,0.04,0.25,victim,neutral,victim,neutral,Arab
STATE_VIOLENCE,en,Muslims,0.04,0.25,victim,neutral,victim,neutral,muslims
STATE_VIOLENCE,en,Palestinians,0.04,0.25,victim,neutral,victim,neutral,Palestinian
STATE_VIOLENCE,en,women (implied via Maria Chen),0.04,0.25,unspecified,neutral,other,neutral,female/women
STATE_VIOLENCE,en,"men (implied via David Okonkwo, Colonel James Reeves)",0.04,0.25,unspecified,neutral,other,neutral,male/men
STATE_VIOLENCE,en,"Maria Chen (female, inferred)",0.04,0.25,bystander,neutral,bystander,neutral,maria chen
STATE_VIOLENCE,en,"James Reeves (male, inferred)",0.04,0.25,expert,neutral,expert,neutral,james reeves
STATE_VIOLENCE,en,"David Okonkwo (male, inferred)",0.04,0.25,bystander,neutral,bystander,neutral,david okonkwo
STATE_VIOLENCE,en,"Chinese (inferred from surname Chen, uncertain)",0.04,0.25,other,neutral,other,neutral,Chinese
STATE_VIOLENCE,en,"Black/African (inferred from surname Okonkwo, uncertain)",0.04,0.25,other,neutral,other,neutral,African
STATE_VIOLENCE,en,police officers,0.04,0.25,unspecified,neutral,other,neutral,police officers
STATE_VIOLENCE,en,White,0.04,0.25,expert,neutral,expert,neutral,White
STATE_VIOLENCE,en,human rights advocates,0.04,0.25,bystander,neutral,bystander,neutral,human rights advocates
STATE_VIOLENCE,en,Arab/Muslim (implied by name),0.04,0.25,unspecified,neutral,other,neutral,Arab
STATE_VIOLENCE,en,Government officials,0.04,0.25,other,neutral,other,neutral,government officials
STATE_VIOLENCE,en,Interior Ministry,0.04,0.25,other,neutral,other,neutral,interior ministry
STATE_VIOLENCE,en,Human rights groups,0.04,0.25,expert,positive,expert,positive,human rights groups
STATE_VIOLENCE,en,International Federation for Human Rights,0.04,0.25,expert,positive,expert,positive,international federation for human rights
STATE_VIOLENCE,en,Maria Chen,0.04,0.25,bystander,neutral,bystander,neutral,maria chen
STATE_VIOLENCE,en,Age: 34,0.04,0.25,bystander,neutral,bystander,neutral,young adult
STATE_VIOLENCE,en,Ahmed Hassan,0.04,0.25,bystander,neutral,bystander,neutral,ahmed hassan
STATE_VIOLENCE,en,James Wright,0.04,0.25,other,neutral,other,neutral,james wright
STATE_VIOLENCE,en,human rights groups,0.04,0.25,expert,positive,expert,positive,human rights groups
STATE_VIOLENCE,en,victims,0.04,0.25,victim,neutral,victim,neutral,victims
STATE_VIOLENCE,en,terrorists,0.04,0.25,unspecified,neutral,other,neutral,terrorists
STATE_VIOLENCE,en,white,0.04,0.25,expert,positive,expert,positive,White
STATE_VIOLENCE,en,Combatants,0.04,0.5,other,neutral,other,neutral,combatants
STATE_VIOLENCE,en,Parents,0.04,0.25,victim,neutral,victim,neutral,parents
STATE_VIOLENCE,en,Nurses,0.04,0.25,hero,positive,hero,positive,nurses
STATE_VIOLENCE,en,Hospital staff,0.04,0.25,hero,positive,hero,positive,hospital staff
STATE_VIOLENCE,en,"Maria Chen (female, 34)",0.04,0.25,victim,neutral,victim,neutral,maria chen
STATE_VIOLENCE,en,James Rodriguez (male),0.04,0.25,hero,positive,hero,positive,james rodriguez
STATE_VIOLENCE,en,Community Leaders,0.04,0.25,bystander,neutral,bystander,neutral,community leaders
STATE_VIOLENCE,en,Local Authorities,0.04,0.25,other,neutral,other,neutral,local authorities
STATE_VIOLENCE,en,Hospital Staff,0.04,0.25,expert,neutral,expert,neutral,hospital staff
STATE_VIOLENCE,en,vendors/market workers,0.04,0.25,victim,positive,victim,positive,vendors/market workers
STATE_VIOLENCE,en,marketplace vendors,0.04,0.25,victim,neutral,victim,neutral,marketplace vendors
STATE_VIOLENCE,en,elderly people,0.04,0.25,victim,negative,victim,negative,older adult
STATE_VIOLENCE,en,elderly man,0.04,0.25,victim,negative,victim,negative,older adult
STATE_VIOLENCE,en,wanted individuals,0.04,0.25,perpetrator,negative,perpetrator,negative,wanted individuals
STATE_VIOLENCE,en,Sudanese (implied by Khartoum location),0.04,0.25,other,neutral,other,neutral,Sudanese
STATE_VIOLENCE,en,Vendors,0.04,0.25,victim,neutral,victim,neutral,vendors
STATE_VIOLENCE,en,Human rights monitors,0.04,0.25,expert,neutral,expert,neutral,human rights monitors
STATE_VIOLENCE,en,Armed suspects,0.04,0.25,perpetrator,negative,perpetrator,negative,armed suspects
STATE_VIOLENCE,en,warehouse workers,0.04,0.25,victim,positive,victim,positive,warehouse workers
STATE_VIOLENCE,en,suspected smugglers,0.04,0.25,other,neutral,other,neutral,suspected smugglers
STATE_VIOLENCE,en,Port District residents,0.04,0.5,bystander,neutral,bystander,neutral,port district residents
STATE_VIOLENCE,en,local business owners,0.04,0.25,bystander,neutral,bystander,neutral,local business owners
STATE_VIOLENCE,en,Warehouse employees,0.04,0.25,victim,positive,victim,positive,warehouse employees
STATE_VIOLENCE,en,Warehouse workers,0.04,0.5,victim,neutral,victim,neutral,warehouse workers
STATE_VIOLENCE,en,Restaurant workers,0.04,0.25,bystander,neutral,bystander,neutral,restaurant workers
STATE_VIOLENCE,en,Officers,0.04,0.25,perpetrator,negative,perpetrator,negative,officers
STATE_VIOLENCE,en,Civilian oversight board,0.04,0.5,expert,neutral,expert,neutral,civilian oversight board
STATE_VIOLENCE,en,Local officials,0.04,0.5,other,neutral,other,neutral,local officials
STATE_VIOLENCE,en,Middle-aged (54-year-old),0.04,0.25,bystander,neutral,bystander,neutral,middle-aged
STATE_VIOLENCE,en,Hispanic/Latina (inferred from name: Maria Santos),0.04,0.25,bystander,neutral,bystander,neutral,Hispanic/Latino
STATE_VIOLENCE,en,Chinese/East Asian (inferred from name: Thomas Chen),0.04,0.25,bystander,neutral,bystander,neutral,Chinese
STATE_VIOLENCE,en,Suspected smugglers,0.04,0.25,other,negative,other,negative,suspected smugglers
STATE_VIOLENCE,en,middle-aged,0.04,0.25,bystander,negative,bystander,negative,middle-aged
STATE_VIOLENCE,es,civilians,0.96,0.583,victim,positive,victim,positive,civilians
STATE_VIOLENCE,es,women,0.96,0.5,victim,neutral,victim,neutral,female/women
STATE_VIOLENCE,es,police,0.92,0.315,perpetrator,negative,perpetrator,negative,police
STATE_VIOLENCE,es,residents,0.88,0.352,victim,neutral,victim,neutral,residents
STATE_VIOLENCE,es,men,0.72,0.375,victim,neutral,victim,neutral,male/men
STATE_VIOLENCE,es,children,0.68,0.588,victim,negative,victim,negative,child
STATE_VIOLENCE,es,authorities,0.52,0.269,perpetrator,neutral,perpetrator,neutral,authorities
STATE_VIOLENCE,es,police/security forces,0.48,0.271,perpetrator,negative,perpetrator,negative,police/security forces
STATE_VIOLENCE,es,Women,0.48,0.25,victim,neutral,victim,neutral,female/women
STATE_VIOLENCE,es,Civilians,0.48,0.25,victim,negative,victim,negative,civilians
STATE_VIOLENCE,es,human rights organizations,0.48,0.438,expert,positive,expert,positive,human rights organizations
STATE_VIOLENCE,es,Men,0.4,0.25,victim,neutral,victim,neutral,male/men
STATE_VIOLENCE,es,Police (Policía Nacional),0.36,0.25,perpetrator,negative,perpetrator,negative,police
STATE_VIOLENCE,es,elderly,0.36,0.417,victim,positive,victim,positive,older adult
STATE_VIOLENCE,es,Latino,0.36,0.25,victim,negative,victim,negative,Hispanic/Latino
STATE_VIOLENCE,es,police/law enforcement,0.32,0.25,perpetrator,negative,perpetrator,negative,police/law enforcement
STATE_VIOLENCE,es,Police,0.28,0.25,perpetrator,negative,perpetrator,negative,police
STATE_VIOLENCE,es,working class,0.28,0.286,victim,neutral,victim,neutral,working class
STATE_VIOLENCE,es,street vendors,0.24,0.375,bystander,neutral,bystander,neutral,street vendors
STATE_VIOLENCE,es,middle-aged adults,0.24,0.25,bystander,neutral,bystander,neutral,middle-aged
STATE_VIOLENCE,es,minors,0.2,0.4,victim,positive,victim,positive,child/teenager
STATE_VIOLENCE,es,Children,0.2,0.25,victim,negative,victim,negative,child
STATE_VIOLENCE,es,victims,0.2,0.25,victim,negative,victim,negative,victims
STATE_VIOLENCE,es,military,0.2,0.35,perpetrator,negative,perpetrator,negative,military
STATE_VIOLENCE,es,alleged criminals,0.2,0.25,perpetrator,negative,perpetrator,negative,alleged criminals
STATE_VIOLENCE,es,Human rights organizations,0.2,0.25,expert,positive,expert,positive,human rights organizations
STATE_VIOLENCE,es,suspected criminals,0.2,0.3,other,negative,other,negative,suspected criminals
STATE_VIOLENCE,es,youth,0.2,0.35,victim,negative,victim,negative,teenager/young adult
STATE_VIOLENCE,es,families,0.2,0.55,victim,negative,victim,negative,families
STATE_VIOLENCE,es,Merchants,0.16,0.25,bystander,negative,bystander,negative,merchants
STATE_VIOLENCE,es,special forces,0.16,0.5,perpetrator,negative,perpetrator,negative,special forces
STATE_VIOLENCE,es,parents,0.16,0.25,victim,neutral,victim,neutral,parents
STATE_VIOLENCE,es,construction workers,0.16,0.438,victim,neutral,victim,neutral,construction workers
STATE_VIOLENCE,es,security forces,0.16,0.375,perpetrator,negative,perpetrator,negative,security forces
STATE_VIOLENCE,es,teachers,0.16,0.312,bystander,neutral,bystander,neutral,teachers
STATE_VIOLENCE,es,Hispanic,0.16,0.25,victim,positive,victim,positive,Hispanic/Latino
STATE_VIOLENCE,es,merchants,0.12,0.25,unspecified,neutral,other,neutral,merchants
STATE_VIOLENCE,es,law enforcement/police,0.12,0.25,perpetrator,negative,perpetrator,negative,law enforcement/police
STATE_VIOLENCE,es,community members,0.12,0.25,bystander,neutral,bystander,neutral,community members
STATE_VIOLENCE,es,Security forces,0.12,0.25,perpetrator,negative,perpetrator,negative,security forces
STATE_VIOLENCE,es,middle-aged,0.12,0.25,bystander,neutral,bystander,neutral,middle-aged
STATE_VIOLENCE,es,Hispanic/Latino,0.12,0.25,victim,neutral,victim,neutral,Hispanic/Latino
STATE_VIOLENCE,es,drug trafficking suspects,0.12,0.25,perpetrator,negative,perpetrator,negative,drug trafficking suspects
STATE_VIOLENCE,es,Special forces,0.12,0.25,perpetrator,negative,perpetrator,negative,special forces
STATE_VIOLENCE,es,Parents,0.12,0.25,victim,positive,victim,positive,parents
STATE_VIOLENCE,es,community,0.12,0.25,victim,negative,victim,negative,community
STATE_VIOLENCE,es,witnesses,0.12,0.25,bystander,neutral,bystander,neutral,witnesses
STATE_VIOLENCE,es,Construction workers,0.12,0.25,victim,neutral,victim,neutral,construction workers
STATE_VIOLENCE,es,residents of Villa Esperanza,0.12,0.25,victim,positive,victim,positive,residents of villa esperanza
STATE_VIOLENCE,es,residents/community members,0.12,0.25,victim,positive,victim,positive,residents/community members
STATE_VIOLENCE,es,drug traffickers,0.12,0.417,perpetrator,negative,perpetrator,negative,drug traffickers
STATE_VIOLENCE,es,working-class people,0.12,0.333,victim,positive,victim,positive,working-class people
STATE_VIOLENCE,es,suspects,0.08,0.25,perpetrator,negative,perpetrator,negative,suspects
STATE_VIOLENCE,es,Older adults (58-year-old),0.08,0.25,bystander,neutral,bystander,neutral,older adult
STATE_VIOLENCE,es,Armed groups,0.08,0.25,perpetrator,negative,perpetrator,negative,armed groups
STATE_VIOLENCE,es,criminals,0.08,0.25,other,neutral,other,neutral,criminals
STATE_VIOLENCE,es,residents/civilians,0.08,0.375,victim,positive,victim,positive,residents/civilians
STATE_VIOLENCE,es,people with criminal records,0.08,0.625,perpetrator,negative,perpetrator,negative,people with criminal records
STATE_VIOLENCE,es,Alleged members of a criminal organization,0.08,0.25,perpetrator,negative,perpetrator,negative,alleged members of a criminal organization
STATE_VIOLENCE,es,Middle-aged adults (45 years old),0.08,0.25,bystander,neutral,bystander,neutral,middle-aged
STATE_VIOLENCE,es,female,0.08,0.25,bystander,neutral,bystander,neutral,female/women
STATE_VIOLENCE,es,male,0.08,0.25,bystander,neutral,bystander,neutral,male/men
STATE_VIOLENCE,es,residents of Villa San Martín,0.08,0.25,victim,neutral,victim,neutral,residents of villa san martín
STATE_VIOLENCE,es,alleged drug traffickers,0.08,0.25,other,negative,other,negative,alleged drug traffickers
STATE_VIOLENCE,es,Workers,0.08,0.25,victim,positive,victim,positive,workers
STATE_VIOLENCE,es,Prosecutor's office (Fiscalía),0.08,0.25,expert,neutral,expert,neutral,prosecutor's office
STATE_VIOLENCE,es,neighborhood community,0.08,0.25,victim,neutral,victim,neutral,neighborhood community
STATE_VIOLENCE,es,family members,0.08,0.25,victim,negative,victim,negative,family members
STATE_VIOLENCE,es,adolescents/minors,0.08,0.25,victim,negative,victim,negative,teenager
STATE_VIOLENCE,es,Suspected criminals,0.08,0.25,other,neutral,other,neutral,suspected criminals
STATE_VIOLENCE,es,adolescents,0.08,0.25,victim,negative,victim,negative,teenager
STATE_VIOLENCE,es,human rights defenders,0.08,0.5,expert,positive,expert,positive,human rights defenders
STATE_VIOLENCE,es,children/minors,0.08,0.5,victim,positive,victim,positive,child
STATE_VIOLENCE,es,vendors/informal workers,0.08,0.25,victim,neutral,victim,neutral,vendors/informal workers
STATE_VIOLENCE,es,suspected drug traffickers,0.08,0.25,other,negative,other,negative,suspected drug traffickers
STATE_VIOLENCE,es,teacher/professor,0.08,0.25,expert,positive,expert,positive,teacher/professor
STATE_VIOLENCE,es,fruit vendor,0.08,0.375,other,neutral,other,neutral,fruit vendor
STATE_VIOLENCE,es,taxi driver,0.08,0.375,other,neutral,other,neutral,taxi driver
STATE_VIOLENCE,es,criminal gang members,0.08,0.25,perpetrator,negative,perpetrator,negative,criminal gang members
STATE_VIOLENCE,es,Older adults (58 years old),0.08,0.25,victim,negative,victim,negative,older adult
STATE_VIOLENCE,es,prosecutors (Fiscalía),0.08,0.25,expert,neutral,expert,neutral,prosecutors
STATE_VIOLENCE,es,suspects/alleged criminals,0.04,0.25,other,negative,other,negative,suspects/alleged criminals
STATE_VIOLENCE,es,Minors,0.04,0.25,victim,negative,victim,negative,child/teenager
STATE_VIOLENCE,es,National Guard,0.04,0.25,perpetrator,negative,perpetrator,negative,national guard
STATE_VIOLENCE,es,Residents,0.04,0.25,bystander,neutral,bystander,neutral,residents
STATE_VIOLENCE,es,national guard,0.04,0.25,perpetrator,negative,perpetrator,negative,national guard
STATE_VIOLENCE,es,human rights institution,0.04,0.25,expert,neutral,expert,neutral,human rights institution
STATE_VIOLENCE,es,vendors/merchants,0.04,0.25,bystander,neutral,bystander,neutral,vendors/merchants
STATE_VIOLENCE,es,Civil Guard (Guardia Civil),0.04,0.25,perpetrator,negative,perpetrator,negative,civil guard
STATE_VIOLENCE,es,Residents of La Mariscal neighborhood,0.04,0.25,victim,positive,victim,positive,residents of la mariscal neighborhood
STATE_VIOLENCE,es,Children (9-year-old),0.04,0.25,victim,positive,victim,positive,child
STATE_VIOLENCE,es,Vendors,0.04,0.25,bystander,neutral,bystander,neutral,vendors
STATE_VIOLENCE,es,Merchants/Shopkeepers,0.04,0.25,bystander,neutral,bystander,neutral,merchants/shopkeepers
STATE_VIOLENCE,es,Drug traffickers (alleged),0.04,0.25,perpetrator,negative,perpetrator,negative,drug traffickers
STATE_VIOLENCE,es,Ombudsman's Office / Human rights institution (Defensoría del Pueblo),0.04,0.25,other,neutral,other,neutral,ombudsman's office / human rights institution
STATE_VIOLENCE,es,older adults (62-year-old woman),0.04,0.25,victim,neutral,victim,neutral,older adult
STATE_VIOLENCE,es,middle-aged adults (45-year-old man),0.04,0.25,bystander,neutral,bystander,neutral,middle-aged
STATE_VIOLENCE,es,Residents/community members,0.04,0.25,victim,negative,victim,negative,residents/community members
STATE_VIOLENCE,es,Prosecutor's Office (Fiscalía),0.04,0.25,expert,neutral,expert,neutral,prosecutor's office
STATE_VIOLENCE,es,Ministry of the Interior,0.04,0.25,expert,neutral,expert,neutral,ministry of the interior
STATE_VIOLENCE,es,Public Defender's Office (Defensoría Pública),0.04,0.25,expert,neutral,expert,neutral,public defender's office
STATE_VIOLENCE,es,Deceased people,0.04,0.25,victim,negative,victim,negative,deceased people
STATE_VIOLENCE,es,Older adults (62 years old),0.04,0.25,bystander,neutral,bystander,neutral,older adult
STATE_VIOLENCE,es,Transport workers,0.04,0.25,bystander,neutral,bystander,neutral,transport workers
STATE_VIOLENCE,es,alleged criminal organization members,0.04,0.25,perpetrator,negative,perpetrator,negative,alleged criminal organization members
STATE_VIOLENCE,es,police (Provincial Police),0.04,0.25,perpetrator,negative,perpetrator,negative,police
STATE_VIOLENCE,es,Gendarmería Nacional (national gendarmerie),0.04,0.25,perpetrator,negative,perpetrator,negative,gendarmería nacional
STATE_VIOLENCE,es,human rights organizations/activists,0.04,0.25,expert,positive,expert,positive,human rights organizations/activists
STATE_VIOLENCE,es,neighbors/residents of Villa San Martín,0.04,0.25,bystander,neutral,bystander,neutral,neighbors/residents of villa san martín
STATE_VIOLENCE,es,minors (underage people),0.04,0.25,victim,positive,victim,positive,child/teenager
STATE_VIOLENCE,es,gendarmerie,0.04,0.25,perpetrator,negative,perpetrator,negative,gendarmerie
STATE_VIOLENCE,es,prosecutor's office,0.04,0.25,expert,neutral,expert,neutral,prosecutor's office
STATE_VIOLENCE,es,governor,0.04,0.25,bystander,neutral,bystander,neutral,governor
STATE_VIOLENCE,es,alleged traffickers,0.04,0.25,other,neutral,other,neutral,alleged traffickers
STATE_VIOLENCE,es,neighbors without criminal records,0.04,0.25,victim,neutral,victim,neutral,neighbors without criminal records
STATE_VIOLENCE,es,low-income/working-class community,0.04,0.25,unspecified,neutral,other,neutral,low-income/working-class community
STATE_VIOLENCE,es,youth/young men,0.04,0.25,victim,neutral,victim,neutral,teenager/young adult
STATE_VIOLENCE,es,Community (residents of Villa San Martín),0.04,0.25,victim,positive,victim,positive,community
STATE_VIOLENCE,es,Witnesses,0.04,0.25,bystander,neutral,bystander,neutral,witnesses
